INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (1, 'Novita Wastuti', 'UNIVERSITAS MALUKU', 'Blaise.Widodo@gmail.com', 'FCILnxowDSvIx7d')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (871, 'Samiah Anjani S.H.', 'UNIVERSITAS RIAU', 'Brooklyn.Hidayanto38@gmail.com', 'WsNrKgtRGJuYWEP')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (872, 'Kajen Prakasa S.Sos', 'UNIVERSITAS DKI JAKARTA', 'Vivian.Budiyanto@yahoo.co.id', 'hCpVIDgBbEuja4S')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (873, 'Yuni Zahrah', 'UNIVERSITAS JAMBI', 'Laurine.Rahimah39@gmail.co.id', 'OhSt4v6nU9K7kIN')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (874, 'Samiah Padmasari', 'UNIVERSITAS DKI JAKARTA', 'Cale59@yahoo.com', 'xoFKsIXnFB2ulrY')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (877, 'Jaiman Sudrajat', 'UNIVERSITAS BENGKULU', 'Ismael16@gmail.co.id', '4kfAEjZPUagasZL')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (876, 'Ganesha Padmasari', 'UNIVERSITAS MALUKU', 'Jaeden.Amanta@gmail.com', 'vHhwa9JOKPX1EAw')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (875, 'Warta Natsir M.M.', 'UNIVERSITAS BANGKA BELITUNG', 'Rafael.Simanjuntak@gmail.co.id', 'zsv4og1_TFRiNoa')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (878, 'Tri Lailasari', 'UNIVERSITAS BENGKULU', 'Keeley65@gmail.com', 'VIM7bkCVn71WXVk')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (879, 'Harto Mandala', 'UNIVERSITAS JAWA TIMUR', 'Noah60@yahoo.co.id', 'SD3wXogZkBU4iSZ')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (880, 'Tomi Arifin', 'UNIVERSITAS BALI', 'Derek.Haikal50@gmail.com', 'xDbcQfWExpU32Y5')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (881, 'Reksa Kuswoyo', 'UNIVERSITAS JAMBI', 'Wayne.Utama56@gmail.co.id', 'xbykaZ4Yq1bFbp8')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (882, 'Harimurti Pangestu M.M.', 'UNIVERSITAS NUSA TENGGARA TIMUR', 'Lucas83@yahoo.com', 'Xe8rwMTQlEvEnti')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (883, 'Perkasa Samosir M.Pd', 'UNIVERSITAS PAPUA', 'Roger49@gmail.com', 'jwPOUlHzsoaLeDN')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (884, 'Putu Sirait S.I.Kom', 'UNIVERSITAS KALIMANTAN TIMUR', 'Maiya.Santoso@gmail.co.id', 'I96aPuuUFX25ckl')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (885, 'Dariati Syahreza', 'UNIVERSITAS MALUKU UTARA', 'Dixie42@yahoo.co.id', 'lHcOmg6WmynQq0M')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (886, 'Maida Maryati', 'UNIVERSITAS JAWA TIMUR', 'Jarret6@gmail.com', 'ZFMLtfFUjVgcHC5')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (888, 'Novi Mayasari', 'UNIVERSITAS ACEH', 'Ismael_Napitupulu34@yahoo.com', 'wuEi4_LOCYlMTnm')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (887, 'Hartaka Suryono', 'UNIVERSITAS DI YOGYAKARTA', 'Melisa_Yudhistira36@yahoo.co.id', 'SWLoANHZC7Mmljs')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (889, 'Febriana Ananda', 'UNIVERSITAS NUSA TENGGARA TIMUR', 'Sylvia.Aswandi@gmail.com', 'HOBhSs0vGWK_LzV')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (890, 'Luis Mansur', 'UNIVERSITAS BENGKULU', 'Steve_Wibowo58@yahoo.co.id', '2Ga5bw5e7WR9Lbq')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (891, 'Ridwan Rendra', 'UNIVERSITAS KALIMANTAN SELATAN', 'Marta_Saragih@yahoo.co.id', 'Wg37epcpyyMgM9l')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (892, 'Kamaria Salsabilla', 'UNIVERSITAS SUMATERA BARAT', 'Ryan_Permadi@gmail.co.id', 'Wpk6vR5orf2vi5v')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (893, 'Manah Suwarno', 'UNIVERSITAS BANGKA BELITUNG', 'Marisa_Elvina@gmail.com', 'swvqxRSOpEuQ4kn')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (894, 'Yani Aryani', 'UNIVERSITAS PAPUA BARAT', 'Brannon7@yahoo.co.id', 'Ay4l4_PxX7c07hv')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (895, 'Bancar Oktavian', 'UNIVERSITAS MALUKU UTARA', 'Elfrieda81@yahoo.co.id', 'vHnerOAmyLsqa4W')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (896, 'Hasan Damanik M.Ak', 'UNIVERSITAS MALUKU', 'Glenda_Darojat42@gmail.com', 'w0nnjimHnzEroNV')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (898, 'Fitri Susanti', 'UNIVERSITAS SULAWESI SELATAN', 'Lauretta74@yahoo.co.id', '6a_JuhXIlvASDRk')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (897, 'Rini Anjani S.Psi', 'UNIVERSITAS DKI JAKARTA', 'Darrel.Elvina@yahoo.co.id', 'Ob6jMvuB8H_1ktq')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (899, 'Laras Nasyiah', 'UNIVERSITAS SULAWESI UTARA', 'Barney63@yahoo.co.id', 'LRv1_JfTZardy3L')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (900, 'Devi Puspasari', 'UNIVERSITAS BANGKA BELITUNG', 'Arden.Mandasari78@yahoo.com', '2fF6CowXktUIkMp')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (901, 'Paramita Putri', 'UNIVERSITAS KALIMANTAN TIMUR', 'Alize.Supriyanto86@gmail.co.id', 'yRQ1mFknJ2sR9SD')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (902, 'Novi Riyanti M.Farm', 'UNIVERSITAS KALIMANTAN TENGAH', 'Yasmin_Mulyani@gmail.co.id', 'RQBAVZiA4MMNIDU')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (903, 'Lidya Nurdiyanti', 'UNIVERSITAS LAMPUNG', 'Sabina20@yahoo.com', 'tKDuDc8n5R0X51u')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (904, 'Hendra Prasetyo', 'UNIVERSITAS BANGKA BELITUNG', 'Ida11@yahoo.co.id', '7WJOeviKOpHRjg8')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (905, 'Cinthia Susanti', 'UNIVERSITAS DI YOGYAKARTA', 'Ervin48@gmail.com', 'w050hpH0Aznv7Xv')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (906, 'Kayun Siregar', 'UNIVERSITAS SULAWESI BARAT', 'Valentine20@yahoo.com', '03eOWxjic5VAyVF')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (907, 'Jasmin Novitasari M.TI.', 'UNIVERSITAS KALIMANTAN SELATAN', 'Godfrey87@gmail.co.id', '40CwTNqWTsMQS1x')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (908, 'Kunthara Lazuardi S.I.Kom', 'UNIVERSITAS BENGKULU', 'Alessandro1@yahoo.com', 'sOijnYLsuF0pMLO')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (909, 'Prabowo Setiawan', 'UNIVERSITAS JAWA TENGAH', 'Marietta9@gmail.com', 'nRGtTwwJO1F9HFZ')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (910, 'Dian Salma', 'UNIVERSITAS KALIMANTAN TENGAH', 'Garrison.Fernanda@gmail.co.id', '7kD2VIxkTFJ0ZXM')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (912, 'Kamaria Fujiati', 'UNIVERSITAS JAWA BARAT', 'Sophie_Firmansyah@yahoo.co.id', '4729JKfQCck5wkA')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (911, 'Opan Prasetyo', 'UNIVERSITAS BANTEN', 'Maureen_Febian@yahoo.com', 'Z4e8NSrpIb52797')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (913, 'Salimah Maryati', 'UNIVERSITAS PAPUA', 'Ayla_Wasita@yahoo.com', 'kCoJaxr6HAqL9KZ')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (914, 'Wisnu Suwarno', 'UNIVERSITAS KEPULAUAN RIAU', 'Garnet_Nanda46@gmail.co.id', 'FHbFKWXQqMgPNn1')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (915, 'Tira Suryatmi', 'UNIVERSITAS KALIMANTAN TENGAH', 'Myrtice26@gmail.com', 'VmONTCRHr78A8X9')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (916, 'Sari Kuswandari S.Ked', 'UNIVERSITAS KALIMANTAN UTARA', 'Faustino50@yahoo.co.id', 'EZaI8n05j240SX8')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (917, 'Mutia Fernanda', 'UNIVERSITAS SUMATERA UTARA', 'Candace46@yahoo.co.id', 'KWsI7MEhgeFv7KW')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (918, 'Maya Winarsih M.Ak', 'UNIVERSITAS PAPUA BARAT', 'Ray97@yahoo.com', 'zU1H0osY4tUw40A')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (919, 'Nyoman Sudrajat', 'UNIVERSITAS SUMATERA SELATAN', 'Gracie.Arifin@yahoo.co.id', '5BZC07crdwGXE5h')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (920, 'Rahmi Nuraini', 'UNIVERSITAS BANTEN', 'Heber1@yahoo.co.id', 'C6W1bBBqh0YDL0U')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (921, 'Carla Andriani', 'UNIVERSITAS MALUKU', 'Emelie_Nuraini32@yahoo.com', 'kE4NtY7zXJcfJdX')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (922, 'Usyi Farida', 'UNIVERSITAS ACEH', 'Caleigh_Nuraini@yahoo.co.id', 'iNe0jYxhA8aO261')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (923, 'Ilyas Mustofa', 'UNIVERSITAS BENGKULU', 'Webster47@gmail.com', 'lzgxJwfmGT29Mzg')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (924, 'Panji Manullang S.Sos', 'UNIVERSITAS SULAWESI TENGGARA', 'Lizeth_Tamba95@gmail.com', 'Q6ENSW9oG8EMBWO')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (925, 'Garda Ardianto', 'UNIVERSITAS BANGKA BELITUNG', 'Gardner.Lestari7@yahoo.co.id', 'OOigMemYdl2rO8W')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (926, 'Drajat Maheswara', 'UNIVERSITAS ACEH', 'Margot_Mustika73@gmail.com', 'tR_uPsBnaCwsSWK')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (927, 'Mumpuni Maheswara', 'UNIVERSITAS KALIMANTAN SELATAN', 'Daron_Prasetya@gmail.co.id', 'ZDII6ISSvqN0KAw')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (928, 'Anggun Maryati', 'UNIVERSITAS JAWA TENGAH', 'Rosetta_Pratiwi30@gmail.co.id', 'DhKFhGU1W_cUgY5')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (929, 'Margana Marpaung', 'UNIVERSITAS MALUKU UTARA', 'Ceasar11@yahoo.co.id', 'xSPw0lNbD8YmSGJ')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (930, 'Yani Kusuma', 'UNIVERSITAS SULAWESI TENGAH', 'Orie40@gmail.com', 'bIQUt3ag3IDUWLd')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (931, 'Eka Narpati', 'UNIVERSITAS MALUKU UTARA', 'Shayne.Fernanda60@gmail.co.id', 'MsxWpcme_yqVk0a')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (932, 'Karsa Nugraha', 'UNIVERSITAS KEPULAUAN RIAU', 'Jett24@gmail.co.id', 'yLeM4z_5cW6dewd')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (933, 'Amelia Yulianti', 'UNIVERSITAS BANGKA BELITUNG', 'Jaquan.Puspasari75@yahoo.com', 'RT4jrpQlJDGbgaM')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (934, 'Victoria Sudiati S.T.', 'UNIVERSITAS KALIMANTAN UTARA', 'Tamara_Oktaviani28@gmail.com', 'tFti0J9fDjGH7s8')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (935, 'Dinda Fathina', 'UNIVERSITAS GORONTALO', 'Gina_Saputra35@yahoo.com', 'r76cpWosFLtu_gx')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (936, 'Victoria Wulandari', 'UNIVERSITAS SULAWESI BARAT', 'Jackson_Aryani@yahoo.co.id', 'FS6NG4tCs2RJ255')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (937, 'Mulyanto Salahudin', 'UNIVERSITAS JAMBI', 'Wilford.Wicaksono@yahoo.com', 'UCBj67p2d7Njay1')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (938, 'Perkasa Darojat', 'UNIVERSITAS KALIMANTAN TIMUR', 'Kiley.Juwita83@gmail.com', 'tzjXEPa9muYZLpE')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (939, 'Puspa Ningrum', 'UNIVERSITAS SUMATERA UTARA', 'Helga_Aqila@yahoo.co.id', '7cHwo1Yct7A3feL')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (940, 'Gilang Wicaksono', 'UNIVERSITAS SUMATERA UTARA', 'Jackeline.Rachmawati@yahoo.com', 'o8vLPquTDTOd7iG')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (941, 'Hamzah Prasetya S.E.I', 'UNIVERSITAS SULAWESI TENGGARA', 'Evan_Alamsyah@yahoo.co.id', 'ocaPz_fQuqZ5G_V')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (942, 'Tedi Rendra', 'UNIVERSITAS KALIMANTAN UTARA', 'Florida.Budiyanto28@gmail.co.id', 'kjaDW2HwO_MPn9v')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (943, 'Wisnu Tampubolon', 'UNIVERSITAS SULAWESI SELATAN', 'Major_Sihombing@gmail.com', 'IGZr0ugfnaPPBBr')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (944, 'Ade Herlambang', 'UNIVERSITAS LAMPUNG', 'Ruth20@gmail.com', '4sByJYYaPI2ZKy9')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (945, 'Praba Firmansyah', 'UNIVERSITAS JAWA TENGAH', 'Shane_Prastuti65@gmail.co.id', '9lhfsLMJLCLXxP4')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (946, 'Muni Wibowo S.E.I', 'UNIVERSITAS SUMATERA BARAT', 'Rossie.Setiawan@gmail.co.id', 'z7hVmQ9RgvIWyaW')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (947, 'Asmianto Haikal', 'UNIVERSITAS BANTEN', 'Kristian_Afifah56@gmail.co.id', 'tevHbIpEgSSK_0b')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (948, 'Eli Zahrah', 'UNIVERSITAS KALIMANTAN BARAT', 'Nels.Siregar61@gmail.co.id', 'yx5D1EUNOLDcbF0')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (949, 'Abyasa Siregar', 'UNIVERSITAS SULAWESI UTARA', 'Bradly.Nuraini84@gmail.co.id', '6QnovzcfWUpczUA')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (950, 'Gadis Anandya', 'UNIVERSITAS BANTEN', 'Moses33@gmail.co.id', 'fqWjiH2BrYgyXJT')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (951, 'Ophelia Pratiwi', 'UNIVERSITAS SUMATERA UTARA', 'Hugh.Pratiwi@gmail.com', 'azVDLoXrtnvFMaV')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (952, 'Martana Nainggolan', 'UNIVERSITAS LAMPUNG', 'Wilhelmine.Aryani@gmail.com', 'MVJSag4hIt8B6EA')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (953, 'Tina Yolanda', 'UNIVERSITAS PAPUA BARAT', 'Jaron.Putri67@yahoo.co.id', 'ajZ3mLnhZqKiltY')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (954, 'Wani Febrianti S.IP', 'UNIVERSITAS PAPUA', 'Abraham.Gunarto42@yahoo.com', 'i18uuYsbMrq3_wK')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (955, 'Nurul Astuti', 'UNIVERSITAS DKI JAKARTA', 'Jennie_Handoko@yahoo.com', 'U9Y65LtAhdvsMzJ')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (956, 'Padma Palastri', 'UNIVERSITAS NUSA TENGGARA BARAT', 'Connor_Azzahra@gmail.co.id', 'dy3vmfqTN2KNZbn')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (957, 'Safira Salsabilla', 'UNIVERSITAS KEPULAUAN RIAU', 'Chanel.Fabian4@yahoo.com', 'HAq7KlY1K2swmIr')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (958, 'Yuliana Novitasari S.Gz', 'UNIVERSITAS BANTEN', 'Margie.Winarsih86@gmail.com', 'XoqbxKFjGHDd9r0')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (959, 'Indira Novitasari S.Ked', 'UNIVERSITAS DKI JAKARTA', 'Jazmin_Kusmawati@gmail.co.id', 'QnTvFOYkYcAnQfN')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (960, 'Kasiyah Hasanah', 'UNIVERSITAS KEPULAUAN RIAU', 'Jamil_Safitri@gmail.com', 'GX2jfBs8Gy6Ypz3')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (961, 'Sakti Iswahyudi', 'UNIVERSITAS RIAU', 'Hazel27@gmail.com', 'A0rvK1A12PQRCHj')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (962, 'Ozy Haikal', 'UNIVERSITAS SUMATERA BARAT', 'Janick71@gmail.com', '2TNXd9RAWhJ5lFr')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (963, 'Wahyu Widodo', 'UNIVERSITAS MALUKU', 'Laura.Mardhiyah83@yahoo.co.id', 'LnwzkDbuxS1A5bZ')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (964, 'Fathonah Anjani S.E.', 'UNIVERSITAS RIAU', 'Frederic_Melani@yahoo.co.id', 'xG1ehkEjka2DD9f')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (965, 'Lalita Pertiwi', 'UNIVERSITAS JAWA TIMUR', 'Meghan70@yahoo.co.id', 'tqshWCI2juLLwDC')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (966, 'Carla Suryatmi', 'UNIVERSITAS LAMPUNG', 'Jeffery90@gmail.co.id', 'EL9ayZyLvxjdUtn')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (967, 'Ifa Prastuti', 'UNIVERSITAS PAPUA BARAT', 'Ned_Darmawan@gmail.com', 'XoW26DPFeFGkTGW')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (968, 'Pranata Sitompul', 'UNIVERSITAS BANGKA BELITUNG', 'Arne_Padmasari2@gmail.com', 'e4j6R546a48YqR5')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (969, 'Salsabila Pertiwi', 'UNIVERSITAS JAWA TIMUR', 'Allen.Rahmawati@gmail.co.id', 'NHotRqKfeGC4cIG')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (970, 'Nasrullah Prakasa S.E.', 'UNIVERSITAS BANTEN', 'Bradford_Handayani@yahoo.co.id', 'OVNDJZREj7Gua_N')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (971, 'Bakiono Halim', 'UNIVERSITAS ACEH', 'Bobby.Maryati@yahoo.co.id', 'F7ijE4iwiDil_a3')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (972, 'Tira Zulaika', 'UNIVERSITAS SULAWESI SELATAN', 'Loyal.Irawan@gmail.com', 'dfOWzX95aqw2KoO')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (973, 'Gambira Nainggolan M.M.', 'UNIVERSITAS JAWA BARAT', 'Deron65@yahoo.co.id', 'BVKcnIdXFRtUIYx')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (974, 'Ajeng Harini M.M.', 'UNIVERSITAS KALIMANTAN TENGAH', 'Andrew_Haryanti@gmail.com', 'NMtr32FJNRura7W')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (975, 'Linda Hastuti S.Psi', 'UNIVERSITAS KALIMANTAN SELATAN', 'Nelson1@gmail.com', 'dWk64Oz5uyR9aSZ')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (976, 'Among Abimanyu', 'UNIVERSITAS RIAU', 'Axel10@gmail.co.id', 'F9jAMMuPFuQ3X6U')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (977, 'Luwes Antoni S.T.', 'UNIVERSITAS SUMATERA UTARA', 'Esther84@gmail.co.id', 'Trz2sljcEh83J6E')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (978, 'Hana Elvina S.Psi', 'UNIVERSITAS DI YOGYAKARTA', 'Bill.Mayasari@yahoo.co.id', 'P6Bj1EJjCM130mk')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (979, 'Gabriella Purnama S.Pd', 'UNIVERSITAS MALUKU UTARA', 'Danielle72@yahoo.co.id', 'zJZa9nd1Jb5Fdbk')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (980, 'Shania Kahyang', 'UNIVERSITAS KALIMANTAN UTARA', 'Enid64@yahoo.com', 'NiGcmNiENjxIVeP')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (981, 'Sherly Halimah', 'UNIVERSITAS DKI JAKARTA', 'Llewellyn_Lestari34@yahoo.co.id', 'vUvBOdfVOC1vmyM')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (982, 'Taufik Perdana', 'UNIVERSITAS DKI JAKARTA', 'Jarred_Utama@yahoo.com', 'prdcnDxEmoNZ0JY')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (983, 'Shania Juwita S.E.I', 'UNIVERSITAS PAPUA', 'Ada83@yahoo.co.id', 'I4uYGyIWZiJRg6V')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (984, 'Uli Puspasari S.IP', 'UNIVERSITAS SUMATERA BARAT', 'Forrest_Riyanti30@yahoo.co.id', 'ZSM9szcX4yLS7Fl')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (985, 'Hardi Haikal', 'UNIVERSITAS GORONTALO', 'Dario_Hasanah67@yahoo.co.id', 'DNe0NlBdjmXI2y7')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (986, 'Hafshah Mardhiyah', 'UNIVERSITAS KALIMANTAN UTARA', 'Demarcus_Prabowo@gmail.com', 'Em1ChiBHZ1gi79z')
